pct_mouse_click,pct_scroll_move,pct_doubleclick,pct_input,page_activity_duration,pct_click,pct_mouse_move,wild_mouse_duration,scroll_move_total_rel_distance,session_start
15.41105,68.487,10.97191,0.00945,10.59482,12.00148,16.28544,10.15079,12.80692,1695187743
16.12122,67.49249,15.68341,0.05107,14.78264,10.16958,13.26094,11.84662,13.33852,1659324946
14.95907,45.37706,15.44971,0.01532,14.98391,10.69646,15.24419,10.62634,15.49727,1661616123
16.15514,48.00522,10.52365,0.04237,9.67773,14.32682,14.5983,11.65017,15.53936,1590215632
16.26028,43.38695,13.41695,0.00309,15.48954,10.60196,14.94131,9.1028,13.79779,1677426855
14.3556,39.1369,14.20085,0.00331,15.04585,9.92209,15.72821,8.99434,11.80758,1673721596
14.42889,53.54643,17.2409,0.38636,15.76445,14.81668,12.14323,13.86928,12.61355,1605727794
16.80496,38.92787,11.36107,0.07099,9.97059,12.51525,16.8065,12.17612,13.77833,1692683839
14.39726,65.39931,16.95309,0.09755,14.96911,12.07291,16.28516,12.493,14.11271,1552678554
14.91105,57.87711,16.79482,0.11148,14.31313,10.96808,14.65052,12.62513,12.45604,1589826938
14.42889,53.54643,17.2409,0.38636,15.76445,14.81668,12.14323,13.86928,12.61355,1605727794
16.80496,38.92787,11.36107,0.07099,9.97059,12.51525,16.8065,12.17612,13.77833,1692683839
14.39726,65.39931,16.95309,0.09755,14.96911,12.07291,16.28516,12.493,14.11271,1552678554
14.91105,57.87711,16.79482,0.11148,14.31313,10.96808,14.65052,12.62513,12.45604,1589826938
14.42889,53.54643,17.2409,0.38636,15.76445,14.81668,12.14323,13.86928,12.61355,1605727794
16.80496,38.92787,11.36107,0.07099,9.97059,12.51525,16.8065,12.17612,13.77833,1692683839
14.39726,65.39931,16.95309,0.09755,14.96911,12.07291,16.28516,12.493,14.11271,1552678554
14.91105,57.87711,16.79482,0.11148,14.31313,10.96808,14.65052,12.62513,12.45604,1589826938
14.02895,34.1095,17.59122,0.02181,13.54451,11.15676,15.94407,10.99195,12.44251,1600501677
14.83052,64.61745,13.65728,0.00911,15.44817,10.91519,15.92294,10.10609,11.49987,1664067649
14.67853,45.05981,16.93219,0.28059,14.95032,13.29712,15.64089,13.54923,15.50195,1637369886
15.76393,49.8611,15.47842,0.02772,12.99477,12.1415,16.35974,11.23178,14.76247,1606960352
12.43758,71.59003,16.03983,0.01774,11.87408,12.73672,17.90624,10.76912,12.64708,1604430012
12.92173,40.60253,15.16097,0.35492,7.78091,11.9511,13.32433,13.78432,14.51866,1644998115
14.43957,53.86046,14.33666,0.03323,15.00886,11.88776,15.1745,11.41211,13.27133,1558165318
16.03738,48.65195,12.19819,0.01003,16.41566,11.02863,14.04543,10.19077,12.82666,1625228534
15.40069,38.66693,12.44045,0.18316,15.76813,12.95976,14.23949,13.12062,14.27176,1655430852
13.00649,60.26117,15.69662,0.00609,12.3666,11.48564,17.30078,9.68367,12.75212,1627172658
13.77403,27.41247,15.83467,0.0457,11.35966,12.42411,16.85682,11.7335,12.65615,1542263966
15.25183,41.83162,14.81778,0.02462,14.37903,10.50954,14.41589,11.10271,13.9705,1655597417
13.30061,62.95352,12.25688,0.00824,10.13701,10.42654,16.6535,9.99294,14.69799,1679755164
14.05645,50.13193,14.9429,0.02604,14.90654,12.07331,16.25237,11.15472,12.91618,1676462726
15.83659,48.80497,12.94146,0.02352,16.47873,12.14747,15.54958,11.06094,14.28702,1675418339
19.28122,58.35161,14.06874,0.17009,13.59151,12.06154,12.74232,13.0462,12.44856,1589981269
11.23877,42.53418,18.17087,0.02508,13.15651,9.53503,17.46763,11.12188,13.96577,1540006089
13.05612,66.61195,12.3209,0.00533,11.1154,10.72833,15.74009,9.5777,11.72018,1662346724
13.99398,51.34795,13.69417,0.17086,10.43073,12.67143,12.16911,13.05272,12.05248,1556171062
17.47507,58.8609,12.43976,0.04172,17.37699,12.30385,13.46784,11.64397,14.2166,1632289066
12.15776,59.34863,15.44779,0.07882,10.2554,13.01258,16.69273,12.27721,13.15878,1579011956
14.55511,50.94541,14.84066,0.14576,10.76934,12.3383,15.09373,12.89518,12.64975,1577228481
16.15764,43.32578,11.97513,0.07745,10.25752,13.34766,16.17867,12.25876,11.73548,1637938113
13.84193,69.07449,14.83245,0.06479,11.21767,12.47755,15.25223,12.08026,12.81495,1671329812
15.19495,67.15424,15.76126,0.21471,14.37411,11.42856,13.01488,13.28266,13.97966,1571730560
17.65504,41.99797,14.74018,0.02635,11.89874,9.61079,12.69596,11.17532,13.62229,1642150385
12.93358,54.06591,17.49356,0.74602,14.20459,12.35976,16.07821,14.52686,12.94977,1670654373
14.2999,35.82309,13.4006,0.1285,13.62077,10.72263,13.59136,12.7666,12.99488,1666706363
12.93358,54.06591,17.49356,0.74602,14.20459,12.35976,16.07821,14.52686,12.94977,1670654373
14.2999,35.82309,13.4006,0.1285,13.62077,10.72263,13.59136,12.7666,12.99488,1666706363
12.93358,54.06591,17.49356,0.74602,14.20459,12.35976,16.07821,14.52686,12.94977,1670654373
14.2999,35.82309,13.4006,0.1285,13.62077,10.72263,13.59136,12.7666,12.99488,1666706363
11.72676,56.28415,15.43156,0.3157,15.8717,14.75015,11.65401,13.66684,12.18645,1608454453
16.24567,56.96106,11.27142,0.07747,9.05151,12.91051,13.82112,12.26066,14.14028,1655896837
13.85492,32.98749,12.85013,0.06135,12.10442,9.74949,14.64859,12.02582,11.72201,1628485629
13.62024,28.59514,12.5896,0.1718,10.21744,10.99497,12.10325,13.05642,12.95852,1596606374
13.27681,42.08882,15.97959,0.87735,16.36572,14.07566,12.64577,14.68913,14.99073,1544139084
12.8389,54.45189,15.47481,0.07963,14.56873,9.64579,15.76159,12.28893,12.83596,1661582204
16.66343,63.57103,14.94421,0.04173,12.33446,11.13583,14.87843,11.63672,14.74775,1640902386
11.72676,56.28415,15.43156,0.3157,15.8717,14.75015,11.65401,13.66684,12.18645,1608454453
16.24567,56.96106,11.27142,0.07747,9.05151,12.91051,13.82112,12.26066,14.14028,1655896837
13.85492,32.98749,12.85013,0.06135,12.10442,9.74949,14.64859,12.02582,11.72201,1628485629
13.62024,28.59514,12.5896,0.1718,10.21744,10.99497,12.10325,13.05642,12.95852,1596606374
13.27681,42.08882,15.97959,0.87735,16.36572,14.07566,12.64577,14.68913,14.99073,1544139084
12.8389,54.45189,15.47481,0.07963,14.56873,9.64579,15.76159,12.28893,12.83596,1661582204
16.66343,63.57103,14.94421,0.04173,12.33446,11.13583,14.87843,11.63672,14.74775,1640902386
16.52537,55.72032,12.7772,0.71654,13.36415,11.45863,14.19468,14.48684,12.81862,1538014792
14.82447,50.51847,15.99776,0.01073,12.33236,11.03319,17.13276,10.28324,14.12237,1547450907
17.22086,69.71219,10.1988,0.00094,17.06566,10.99436,14.50274,7.51514,14.09359,1619964566
16.27493,51.39124,14.47146,0.01073,15.26587,11.30429,14.28774,10.28646,12.66959,1587180894
14.6419,52.85056,12.90937,0.00266,15.07775,9.4949,14.97307,8.86065,13.45633,1566644703
15.87204,54.38946,13.92699,0.16214,10.3945,11.25454,12.4452,13.00047,12.01541,1607046382
13.71748,50.68412,13.46861,0.01537,11.86753,11.30088,15.42479,10.63373,14.73915,1611608423
13.08546,42.24278,16.50976,0.78176,14.63726,15.93681,10.82422,14.57394,13.74211,1679424424
13.48799,73.18163,14.41753,0.14802,9.41862,11.98739,12.9221,12.90861,13.5145,1600036995
14.11823,26.70206,12.61982,0.01999,10.97197,12.15584,15.5114,10.90407,12.42428,1604815182
14.6419,52.85056,12.90937,0.00266,15.07775,9.4949,14.97307,8.86065,13.45633,1566644703
15.87204,54.38946,13.92699,0.16214,10.3945,11.25454,12.4452,13.00047,12.01541,1607046382
13.71748,50.68412,13.46861,0.01537,11.86753,11.30088,15.42479,10.63373,14.73915,1611608423
13.08546,42.24278,16.50976,0.78176,14.63726,15.93681,10.82422,14.57394,13.74211,1679424424
13.48799,73.18163,14.41753,0.14802,9.41862,11.98739,12.9221,12.90861,13.5145,1600036995
14.11823,26.70206,12.61982,0.01999,10.97197,12.15584,15.5114,10.90407,12.42428,1604815182
14.6419,52.85056,12.90937,0.00266,15.07775,9.4949,14.97307,8.86065,13.45633,1566644703
15.87204,54.38946,13.92699,0.16214,10.3945,11.25454,12.4452,13.00047,12.01541,1607046382
13.71748,50.68412,13.46861,0.01537,11.86753,11.30088,15.42479,10.63373,14.73915,1611608423
13.08546,42.24278,16.50976,0.78176,14.63726,15.93681,10.82422,14.57394,13.74211,1679424424
13.48799,73.18163,14.41753,0.14802,9.41862,11.98739,12.9221,12.90861,13.5145,1600036995
14.11823,26.70206,12.61982,0.01999,10.97197,12.15584,15.5114,10.90407,12.42428,1604815182
14.87215,60.35928,14.22377,0.10213,11.11009,12.21294,13.47991,12.53503,12.90849,1606662322
11.1103,52.4219,14.1785,0.82229,15.9079,13.82264,12.258,14.62448,13.16991,1656452504
16.14098,56.39016,14.14856,0.08568,15.81949,12.56523,14.0647,12.36204,13.68451,1646285724
17.02564,41.80913,15.28559,0.04408,15.92926,13.38011,14.59053,11.70081,14.19955,1597225443
15.90463,52.74614,12.31076,0.8050639779005525,15.83249,11.27209,13.48899,10.87961,12.0693,1550736191
16.08604,63.32001,14.59484,0.02674,12.65564,11.41616,13.87109,11.20099,12.80444,1556397370
17.02564,41.80913,15.28559,0.04408,15.92926,13.38011,14.59053,11.70081,14.19955,1597225443
15.90463,52.74614,12.31076,0.8050639779005525,15.83249,11.27209,13.48899,10.87961,12.0693,1550736191
16.08604,63.32001,14.59484,0.02674,12.65564,11.41616,13.87109,11.20099,12.80444,1556397370
17.4583,47.06189,15.23114,0.63228,15.90799,13.94577,13.90275,14.36145,12.34057,1693897072
10.9613,45.84796,15.09628,0.10027,17.08704,16.39766,10.97679,12.51986,11.70121,1549807316
13.71015,47.3715,15.81788,0.04888,15.15133,12.17297,16.72898,11.79834,14.17888,1613266140
12.95264,34.65285,15.4042,0.15977,10.37802,13.5815,15.01585,12.98541,13.91511,1569245161
14.38443,54.39971,17.45721,0.3703,14.03581,12.01098,15.27934,13.82614,12.31309,1541528632
17.4583,47.06189,15.23114,0.63228,15.90799,13.94577,13.90275,14.36145,12.34057,1693897072
10.9613,45.84796,15.09628,0.10027,17.08704,16.39766,10.97679,12.51986,11.70121,1549807316
13.71015,47.3715,15.81788,0.04888,15.15133,12.17297,16.72898,11.79834,14.17888,1613266140
12.95264,34.65285,15.4042,0.15977,10.37802,13.5815,15.01585,12.98541,13.91511,1569245161
14.38443,54.39971,17.45721,0.3703,14.03581,12.01098,15.27934,13.82614,12.31309,1541528632
12.55492,44.84943,12.1442,0.05461,12.57125,9.82613,12.91418,11.90963,13.3065,1675825305
14.78714,35.5701,16.2118,0.02421,14.10019,10.70115,14.56408,11.08573,14.66578,1587194915
17.28863,49.56155,14.91282,0.08062,13.22737,12.38548,13.87271,12.30117,14.79221,1683107958
16.13403,60.93094,15.70148,0.02522,14.72374,11.69527,14.44238,11.10832,13.00959,1552517984
16.00875,54.00401,10.32938,0.02321,12.70259,9.65351,17.05461,11.04958,12.16434,1554576151
10.49081,37.82089,15.19077,0.77669,14.89594,16.50872,12.3325,14.56732,12.19398,1551511132
16.13403,60.93094,15.70148,0.02522,14.72374,11.69527,14.44238,11.10832,13.00959,1552517984
16.00875,54.00401,10.32938,0.02321,12.70259,9.65351,17.05461,11.04958,12.16434,1554576151
10.49081,37.82089,15.19077,0.77669,14.89594,16.50872,12.3325,14.56732,12.19398,1551511132
16.13403,60.93094,15.70148,0.02522,14.72374,11.69527,14.44238,11.10832,13.00959,1552517984
16.00875,54.00401,10.32938,0.02321,12.70259,9.65351,17.05461,11.04958,12.16434,1554576151
10.49081,37.82089,15.19077,0.77669,14.89594,16.50872,12.3325,14.56732,12.19398,1551511132
17.75486,42.17175,12.99415,0.22215,12.67705,14.43096,14.38477,13.31589,14.66185,1681638123
13.2889,52.8654,16.45745,0.09762,15.05773,12.15235,15.97474,12.49323,13.28313,1678161474
14.59423,51.21814,14.94526,0.00639,14.74592,10.09764,15.32887,9.78415,13.64842,1597973937
16.48395,41.90181,15.17006,0.23613,15.33295,12.18851,14.26489,13.37546,14.74708,1679725535
15.28592,74.15896,16.19203,0.07316,13.28573,13.79653,17.83482,12.20454,13.8853,1683388632
16.44608,61.39867,14.23711,0.03433,12.19762,10.42762,15.16748,11.43318,14.35389,1692592385
14.62872,46.83412,13.04102,0.0347,13.43084,11.69638,16.08831,11.46532,14.47244,1685174182
15.33756,64.53664,14.49632,0.04958,14.51383,10.43768,13.52961,11.81311,13.23379,1606459428
10.70365,64.18868,15.56982,1.27392,13.46586,16.62517,10.98798,15.06223,12.91004,1618684227
13.12131,51.40616,14.58999,0.03869,14.46631,10.5012,16.18041,11.57492,13.80995,1670265493
11.62792,77.69796,15.34094,0.3292,16.43188,15.67808,11.7768,13.7079,13.1322,1538347273
15.36941,60.22639,16.96534,0.46491,15.50478,13.40782,10.67745,14.05393,13.71639,1589880507
14.73348,47.90402,14.90719,0.34497,15.92256,14.68992,16.49005,13.75576,12.96468,1584094159
15.59803,55.95272,10.76871,0.03878,12.05637,11.06515,15.00701,11.56348,12.60744,1553321568
18.23788,42.71329,10.36733,0.08708,9.63548,11.89719,15.83368,12.37802,11.54478,1675681435
16.59358,49.99273,12.95076,0.0075,16.04619,11.79648,14.60493,9.88845,12.99728,1620236039
17.50789,59.73191,13.87054,0.1213,11.12744,10.2294,12.90891,12.71131,13.62659,1602912414
15.71142,36.90571,15.22266,0.16382,16.178,14.26595,15.66466,13.01233,13.87354,1562199175
11.62792,77.69796,15.34094,0.3292,16.43188,15.67808,11.7768,13.7079,13.1322,1538347273
15.36941,60.22639,16.96534,0.46491,15.50478,13.40782,10.67745,14.05393,13.71639,1589880507
14.73348,47.90402,14.90719,0.34497,15.92256,14.68992,16.49005,13.75576,12.96468,1584094159
15.59803,55.95272,10.76871,0.03878,12.05637,11.06515,15.00701,11.56348,12.60744,1553321568
18.23788,42.71329,10.36733,0.08708,9.63548,11.89719,15.83368,12.37802,11.54478,1675681435
16.59358,49.99273,12.95076,0.0075,16.04619,11.79648,14.60493,9.88845,12.99728,1620236039
17.50789,59.73191,13.87054,0.1213,11.12744,10.2294,12.90891,12.71131,13.62659,1602912414
15.71142,36.90571,15.22266,0.16382,16.178,14.26595,15.66466,13.01233,13.87354,1562199175
16.5974,57.56766,15.35412,0.04696,13.26218,12.43981,15.37256,11.76357,12.86448,1599722606
15.51164,42.04255,15.25246,0.05803,14.78336,11.0911,14.46291,11.96867,13.37544,1643167373
16.34751,59.65415,15.73508,0.22685,11.06778,11.99047,15.44572,13.33783,14.92917,1558825426
16.5974,57.56766,15.35412,0.04696,13.26218,12.43981,15.37256,11.76357,12.86448,1599722606
15.51164,42.04255,15.25246,0.05803,14.78336,11.0911,14.46291,11.96867,13.37544,1643167373
16.34751,59.65415,15.73508,0.22685,11.06778,11.99047,15.44572,13.33783,14.92917,1558825426
13.32366,56.51315,15.2938,0.15104,10.66824,13.23017,15.85796,12.92541,12.86236,1543714214
14.92807,54.83873,14.43188,0.0469,15.59621,12.48834,15.50019,11.75998,12.88901,1647846787
13.2967,53.92101,17.357,0.20525,14.80172,12.89409,17.68807,13.23646,13.18796,1617856368
17.0602,34.32576,10.59253,0.13449,11.19428,12.35087,14.01506,12.81314,13.8528,1679616354
16.08949,66.36092,10.2793,0.35999,14.85299,9.27827,13.73885,13.79823,12.53653,1549985341
15.81766,54.00385,15.84675,0.16489,11.10784,12.38317,15.10127,13.01756,13.46718,1556297428
14.46926,63.71344,15.16805,0.07865,15.00981,12.60666,15.56927,12.27709,11.94423,1646523718
12.52717,53.57155,15.56622,0.27502,16.18577,16.51378,10.67512,13.52868,13.8454,1634915904
15.89417,79.0257,11.77988,0.03797,8.4575,16.98373,16.07901,11.54638,12.01828,1617234724
12.00466,38.31571,14.71729,0.74259,15.66656,15.48822,11.09619,14.5224,15.14228,1599983194
15.58844,53.21045,13.85879,0.04016,15.39188,10.41293,13.84675,11.60544,14.53736,1593859623
12.9694,57.01829,13.27324,0.02372,13.91436,9.32041,13.9498,11.0772,13.35087,1618303991
11.39928,53.47804,15.29516,0.42011,15.64214,17.09473,10.41393,13.95252,14.26921,1589336099
15.79044,17.51639,10.01663,0.06975,9.5431,12.71602,15.77732,12.15396,11.98939,1653520630
15.15866,52.92336,15.94225,0.06583,14.83587,12.32558,15.6817,12.09496,13.81463,1669772218
12.64869,63.58232,14.63817,0.03212,12.58948,13.90108,14.75415,11.36624,13.85243,1546459002
11.39928,53.47804,15.29516,0.42011,15.64214,17.09473,10.41393,13.95252,14.26921,1589336099
15.79044,17.51639,10.01663,0.06975,9.5431,12.71602,15.77732,12.15396,11.98939,1653520630
15.15866,52.92336,15.94225,0.06583,14.83587,12.32558,15.6817,12.09496,13.81463,1669772218
12.64869,63.58232,14.63817,0.03212,12.58948,13.90108,14.75415,11.36624,13.85243,1546459002
17.44862,46.73948,12.96779,0.28265,9.56316,13.59309,14.20564,13.55662,14.3135,1582804102
14.69839,65.14573,16.35702,0.2615,15.04435,13.14498,15.74932,13.47853,12.37861,1550438408
15.24271,41.02722,13.70187,0.05881,12.43727,9.99084,15.95752,11.98703,13.33699,1591785016
14.62643,49.36411,15.30306,0.09531,11.16898,12.55352,14.44063,12.46728,13.19149,1659050517
12.46749,70.09798,15.50241,0.32368,16.83992,14.91223,10.99277,13.69162,14.08724,1582321460
14.38091,70.43822,16.17267,0.50329,15.21808,14.47278,16.18551,14.13333,12.45407,1641045770
15.67815,64.1831,14.58521,0.1383,15.96114,12.96195,15.10005,12.84128,14.66612,1623910305
16.19323,39.32697,11.40586,0.07369,13.48679,7.71562,15.48654,12.2114,13.85157,1596113027
15.08298,38.87026,12.68145,0.05862,15.84854,11.03521,14.00498,11.97793,15.869,1674081352
14.83627,51.74858,10.83407,0.10025,12.45315,12.73172,13.07012,12.51733,12.89004,1655854535
9.29511,53.48038,14.64318,0.92118,13.54498,15.16988,11.40584,14.73793,12.32423,1643388620
15.13559,51.85516,15.66221,0.02144,12.18509,11.62115,15.72906,10.98386,14.47565,1646226429
11.80095,44.76471,15.40476,0.05369,9.67927,12.35325,15.69062,11.89764,13.15337,1561618446
11.99309,43.02797,15.21246,0.13289,9.88822,13.24542,15.88681,12.80153,14.31619,1668380659
15.06704,71.2282,16.07815,0.17257,14.82299,13.30366,15.77831,13.06241,12.87008,1595283718
13.65945,32.54201,16.02921,0.02939,12.02707,12.76585,16.71686,11.29169,11.8191,1649559781
14.72163,48.25279,15.13388,0.01197,10.90147,9.77318,14.72929,10.36814,13.81228,1672962599
12.07767,46.27308,15.37794,0.24869,15.92404,14.3277,12.75672,13.42988,13.43151,1554292834
15.0503,45.61489,16.47106,0.59091,15.26075,13.95785,15.43324,14.29408,12.06868,1680423503
13.87509,53.89861,14.94415,0.4835,18.04405,11.79125,11.48724,14.0927,14.57367,1633630268
13.21866,55.5035,17.12668,0.0143,13.94551,10.24965,16.51234,10.55442,12.24603,1558382587
13.84687,60.84393,16.05909,1.1904,15.71896,13.36428,12.91549,14.99429,12.63196,1552766320
17.09847,40.83061,15.57008,0.00291,13.36203,8.75958,17.07585,8.99232,13.53628,1672953235
12.07767,46.27308,15.37794,0.24869,15.92404,14.3277,12.75672,13.42988,13.43151,1554292834
15.0503,45.61489,16.47106,0.59091,15.26075,13.95785,15.43324,14.29408,12.06868,1680423503
13.87509,53.89861,14.94415,0.4835,18.04405,11.79125,11.48724,14.0927,14.57367,1633630268
13.21866,55.5035,17.12668,0.0143,13.94551,10.24965,16.51234,10.55442,12.24603,1558382587
13.84687,60.84393,16.05909,1.1904,15.71896,13.36428,12.91549,14.99429,12.63196,1552766320
17.09847,40.83061,15.57008,0.00291,13.36203,8.75958,17.07585,8.99232,13.53628,1672953235
16.13151,45.72316,10.82438,0.03989,11.44562,13.35385,14.83883,11.59795,13.47552,1688524958
10.64159,65.95952,14.71213,1.14463,16.06471,13.84789,13.46866,14.95492,13.06923,1559856766
16.13151,45.72316,10.82438,0.03989,11.44562,13.35385,14.83883,11.59795,13.47552,1688524958
10.64159,65.95952,14.71213,1.14463,16.06471,13.84789,13.46866,14.95492,13.06923,1559856766
16.13151,45.72316,10.82438,0.03989,11.44562,13.35385,14.83883,11.59795,13.47552,1688524958
10.64159,65.95952,14.71213,1.14463,16.06471,13.84789,13.46866,14.95492,13.06923,1559856766
14.49628,67.89536,17.46632,0.32682,17.39439,14.81787,13.2883,13.70167,12.9223,1658803805
15.94887,50.23158,17.90345,0.52065,15.53727,14.10261,12.24624,14.1676,11.94729,1693192213
16.46801,44.85493,13.76671,0.01152,14.98803,10.56974,13.8811,10.35161,15.01309,1543751223
14.90041,57.47243,15.6151,0.02236,12.19412,11.6123,16.07341,10.99918,13.64674,1549400486
15.64258,42.04205,11.57882,0.07309,11.23443,10.34887,14.60982,12.20145,13.32522,1620012884
15.64258,42.04205,11.57882,0.07309,11.23443,10.34887,14.60982,12.20145,13.32522,1620012884
13.07812,64.67674,15.19774,0.02308,11.21973,14.99942,15.01955,11.05106,13.26309,1568986925
11.75469,63.32246,16.01147,1.02646,14.68653,15.407,11.65187,14.84581,14.43077,1553749780
11.92503,53.67317,15.33393,0.73705,16.54474,15.07509,13.29049,14.515,14.51056,1601903597
15.62527,41.53148,14.19919,0.11505,15.64767,11.99324,13.55001,12.65663,13.79633,1593427967
14.5504,46.29163,12.4093,0.0071,10.00771,14.12675,17.99868,9.87656,12.3574,1680339051
15.70496,48.21023,15.27504,0.10671,15.54551,13.37264,14.52492,12.58225,14.07719,1674254035
15.70496,48.21023,15.27504,0.10671,15.54551,13.37264,14.52492,12.58225,14.07719,1674254035
15.70496,48.21023,15.27504,0.10671,15.54551,13.37264,14.52492,12.58225,14.07719,1674254035
12.84898,67.11175,14.57831,0.23254,10.22065,13.64223,14.69257,13.36075,15.18161,1607690571
11.20614,50.14207,15.55586,0.75351,16.45028,14.47105,13.7263,14.537,13.82212,1541328678
15.31318,29.26374,12.5285,0.01817,10.88114,12.28079,17.3227,10.79403,13.24849,1673725335
16.21713,33.2835,10.28875,0.10609,12.4856,9.86274,14.15165,12.57196,12.00439,1652019527
15.85273,44.45837,10.01239,0.17697,12.26197,10.66902,14.72032,13.08764,14.67376,1664474463
16.42889,63.99546,14.94826,0.01632,11.45535,9.39605,14.67608,10.70812,12.86448,1660834080
13.781,34.1703,16.74019,0.10759,14.29487,10.23188,14.45314,12.59132,14.6224,1571929416
14.61454,65.4532,14.66893,0.02801,12.96883,12.72162,14.93301,11.23976,13.65183,1665421843
15.06188,51.56267,16.27949,0.48467,17.87894,12.84791,12.19575,14.09587,13.08174,1578625193
9.98788,49.74666,14.8702,1.22642,14.59457,14.15618,13.04336,15.02393,12.99022,1622575280
14.56269,34.65002,10.09563,0.03148,10.13713,12.14469,16.20362,11.35519,11.67577,1594324437
17.21552,31.91327,12.48474,0.00122,16.08211,10.17733,13.79991,8.0797,12.37665,1614591750
14.17073,55.06268,14.14258,0.01326,15.0301,9.81916,15.01573,10.48651,13.90675,1585679020
15.75214,33.44325,15.6185,0.03119,11.30551,10.46991,15.59695,11.34848,14.36556,1640635911
13.29042,53.60452,14.86455,0.26425,10.14459,13.51128,14.33938,13.48739,14.21698,1615847675
12.0234,31.89018,15.85796,0.07253,16.08759,14.14616,12.37364,12.19201,15.95186,1670716516
16.18773,52.92501,15.25716,0.05493,11.94399,11.43577,14.85177,11.91786,12.94286,1550016850
15.75214,33.44325,15.6185,0.03119,11.30551,10.46991,15.59695,11.34848,14.36556,1640635911
13.29042,53.60452,14.86455,0.26425,10.14459,13.51128,14.33938,13.48739,14.21698,1615847675
12.0234,31.89018,15.85796,0.07253,16.08759,14.14616,12.37364,12.19201,15.95186,1670716516
16.18773,52.92501,15.25716,0.05493,11.94399,11.43577,14.85177,11.91786,12.94286,1550016850
14.63659,49.0826,11.82078,0.05477,11.18717,13.08613,14.33569,11.91803,13.12395,1558896458
14.63659,49.0826,11.82078,0.05477,11.18717,13.08613,14.33569,11.91803,13.12395,1558896458
14.63659,49.0826,11.82078,0.05477,11.18717,13.08613,14.33569,11.91803,13.12395,1558896458
14.13264,46.92353,14.8724,0.08246,10.35251,11.96863,13.40432,12.32295,13.1713,1621834881
14.97383,60.18088,17.40521,0.09191,14.07091,11.82533,15.59278,12.43276,13.26899,1598128877
14.16529,55.05228,16.38069,0.02286,11.37258,11.47302,16.94442,11.03047,11.85055,1622350718
15.69554,48.85312,15.49579,0.13439,11.04318,12.06471,15.2636,12.8112,12.7698,1624755975
15.78612,57.2963,16.33229,0.01983,14.06489,8.95285,13.64677,10.88294,13.46928,1548973737
16.44617,25.72762,10.90324,0.1052,12.95843,11.24137,16.02034,12.56795,12.75523,1623050454
12.89068,57.79994,16.04205,1.19823,14.89621,15.25659,11.9154,15.00068,14.60226,1651863329
13.59499,56.28674,15.7646,0.00138,12.97322,9.99059,17.55352,8.23061,14.47792,1690734660
15.27905,56.74138,13.37722,0.02579,15.80908,11.08811,13.70453,11.15612,12.07079,1615301236
16.12717,42.94502,13.46733,0.06074,15.2344,11.76274,13.72931,12.01376,14.15838,1659023128
12.60989,50.75149,16.11599,0.54608,14.97076,15.74223,11.73701,14.21485,12.92491,1620473828
15.31996,30.17184,13.20392,0.02144,11.51644,12.13758,15.12278,10.9697,13.27312,1613338030
13.99231,54.692,15.21185,0.01793,11.93946,11.70171,15.69892,10.79753,13.21039,1681015512
14.97872,34.26209,16.43933,0.05387,14.41844,11.7824,15.1468,11.89275,12.85485,1581914990
9.93827,37.03402,15.04476,0.06713,16.50231,15.2931,12.79745,12.1188,13.33634,1651876348
16.26951,63.51799,14.13099,0.04508,16.14961,12.17116,14.79511,11.72316,14.59872,1616594489
17.84091,85.89651,15.27614,0.00113,14.6911,8.77406,15.39056,8.08804,12.80085,1575456297
15.85805,55.99914,14.281,0.03269,12.00109,11.30558,16.91079,11.40023,11.75068,1678702845
15.52444,51.45606,14.00897,0.05519,15.23003,11.6682,14.57807,11.91914,15.7171,1677140785
16.26951,63.51799,14.13099,0.04508,16.14961,12.17116,14.79511,11.72316,14.59872,1616594489
17.84091,85.89651,15.27614,0.00113,14.6911,8.77406,15.39056,8.08804,12.80085,1575456297
15.85805,55.99914,14.281,0.03269,12.00109,11.30558,16.91079,11.40023,11.75068,1678702845
15.52444,51.45606,14.00897,0.05519,15.23003,11.6682,14.57807,11.91914,15.7171,1677140785
15.26081,62.21122,12.16205,0.00643,15.59253,10.89875,14.07262,9.73172,13.21459,1539707706
15.62395,61.50472,11.0604,0.006,10.06289,15.58704,16.68316,9.70479,14.05418,1642993102
15.5539,68.82134,15.50167,0.17839,15.35637,13.04755,15.04346,13.09626,13.39082,1692124573
15.39671,54.81866,11.38384,0.05832,14.64774,9.5798,14.41656,11.97383,13.2675,1592289196
15.12578,36.47792,15.77029,0.00182,12.34955,9.10679,15.52023,8.5164,15.62791,1556036918
15.82188,58.11948,14.09453,0.16596,12.77036,13.39015,14.34151,13.02576,13.23451,1551103823
15.64317,42.88783,15.39721,0.03441,12.24264,11.65115,15.4698,11.44198,13.54664,1623696146
11.77195,80.92423,15.88424,0.58434,14.55988,15.28045,11.34403,14.2827,15.64233,1677173405
15.65391,50.16493,15.56055,0.01737,14.61963,11.00258,14.62464,10.75726,14.58986,1664550445
11.97961,62.38537,14.48554,0.78641,17.35641,13.25278,12.5665,14.57992,14.66239,1684776982
13.83277,50.47026,12.44244,0.04207,12.95832,10.11976,15.27522,11.64645,14.81374,1600288878
14.43632,27.47234,14.66113,0.02358,10.23198,9.96761,14.21145,11.06812,15.72157,1686634333
16.16452,18.30814,15.77269,0.04695,10.93435,10.4901,14.89232,11.75801,13.82819,1542148923
