col_0,col_1,col_2,col_3,col_4,sex_F,sex_M,new_user_id,race_0,race_1,race_2,user_id,pct_mouse_click,pct_scroll_move,pct_doubleclick,pct_input,page_activity_duration,pct_click,pct_mouse_move,pct_scrandom,pct_scroll_move_duration,mouse_move_total_rel_distance,product_ean,pct_rage_click,pct_wild_mouse,session_duration,wild_mouse_duration,session_id,pct_click_product_info,scroll_move_total_rel_distance,total_load_time,screen_width,screen_height,birthdate,registration,timestamp,session_start
0,0,0,1,0,0.0,1.0,2098,0,0,1,2098,14.47638,46.13501,16.01978,0.28021,15.54654,11.90999,15.15922,46.23799,14.20234,13.63031,4180442849965,52.89679,68.97771,204.0178,13.54852,720682,74.5563,15.18532,2.50521,1920,600,19271230.0,20160707.0,1574046089,1574046089
0,0,0,0,1,1.0,0.0,781,0,1,1,781,15.5218,52.6069,12.73913,0.03155,10.89998,10.49512,16.18758,50.70124,17.85268,12.84935,2905630645356,61.14342,63.64841,247.8781,11.35655,112191,58.53175,12.50002,8.53679,1280,800,19430223.0,20180401.0,1558690635,1558690635
0,0,0,0,1,1.0,0.0,781,0,1,1,781,15.98508,47.9025,14.87575,0.06196,12.70427,12.41999,14.63361,29.38787,12.99867,12.43124,8899832797811,51.75535,39.34963,211.77154,12.03431,368342,69.15447,11.8269,3.18348,1920,1080,19430223.0,20180401.0,1669186708,1669186708
0,0,0,1,0,0.0,1.0,781,0,1,1,781,16.10896,51.77156,14.66632,0.06943,11.74822,11.33983,15.02418,70.50158,13.77015,14.85135,8986986872485,68.55271,57.0482,215.9392,12.14764,165730,74.90794,12.15211,7.07898,1920,1024,19430223.0,20180401.0,1593203153,1593203153
0,0,0,0,1,1.0,0.0,781,0,1,1,781,11.94742,41.7061,15.70577,0.38328,10.02424,14.90164,15.6182,49.91913,12.02543,13.88681,9227591999440,25.61734,55.688,33.27289,13.86011,1169372,69.73883,13.31173,1.28742,800,600,19430223.0,20180401.0,1594881520,1594881520
0,0,0,0,1,1.0,0.0,781,0,1,1,781,15.50391,49.21288,16.04393,0.30686,15.09535,12.00742,14.82843,65.57411,12.59323,12.50042,4696858956178,55.79456,53.69079,243.9599,13.63896,1012695,26.0709,12.99932,4.0483,1920,1080,19430223.0,20180401.0,1602459140,1602459140
0,0,0,0,1,1.0,0.0,1724,0,1,0,1724,14.46703,49.33476,14.09162,0.02361,11.59213,11.28544,13.36926,74.16228,15.14437,13.62495,2734917612237,39.77387,52.26845,82.14347,11.06968,789400,46.21041,13.88979,2.75732,1920,1080,19690131.0,20191216.0,1543372741,1543372741
0,0,0,1,0,1.0,0.0,1724,0,0,1,1724,15.47185,52.58401,12.01247,0.01648,8.51301,12.30258,17.54176,48.49447,17.8216,13.1347,2908853710160,34.22525,50.35189,158.77311,10.67799,701432,71.59623,14.17914,3.25134,1024,800,19690131.0,20191216.0,1553469388,1553469388
0,0,0,0,1,1.0,0.0,1724,0,1,0,1724,13.34932,58.51166,14.97359,0.02439,11.48498,11.94784,15.49586,57.65873,16.86425,13.53106,2445896695721,36.78153,53.76876,298.32025,11.10228,1433509,51.72801,14.0876,6.64409,1024,1080,19690131.0,20191216.0,1586394319,1586394319
0,0,0,0,1,1.0,0.0,43,0,1,0,43,16.75235,56.66474,10.41922,0.34447,10.73488,12.74986,13.75491,67.69475,11.94341,13.98276,3013362639648,79.14822,38.18186,109.06075,13.75394,1363383,39.45782,13.62686,4.9971,1280,1080,19091208.0,20160323.0,1623398999,1623398999
0,0,0,0,1,1.0,0.0,43,0,1,1,43,15.97097,67.23873,16.78539,0.00661,14.24156,11.7128,17.59428,44.08446,17.80142,14.08848,9618599779415,44.11772,60.78703,55.98499,9.74826,511698,34.17858,13.36566,1.58421,800,800,19091208.0,20160323.0,1634042721,1634042721
0,0,0,0,1,1.0,0.0,43,0,1,0,43,14.66108,37.36541,16.74092,0.01767,14.11386,9.50232,14.85842,18.4582,17.2769,13.96442,5381974711655,42.09995,49.15085,141.45403,10.75926,174281,36.27772,12.81207,9.68096,1280,800,19091208.0,20160323.0,1559326827,1559326827
0,0,1,0,0,1.0,0.0,2817,0,1,1,1785,13.93906,70.30833,15.97336,0.1092,13.22674,11.00496,14.8943,55.84524,15.13377,11.73073,8787489707447,39.53185,77.44738,141.717,12.60504,890049,40.44109,12.75306,2.32117,1366,800,19571226.0,20210301.0,1679647400,1679647400
0,0,0,0,1,1.0,0.0,2817,0,1,1,1785,15.3125,41.80206,16.84287,0.18163,14.76268,12.92311,15.30739,49.70428,12.24325,13.04557,7675521942783,45.65796,42.74256,122.04613,13.11377,1165955,63.45468,13.79932,1.84489,1280,1024,19571226.0,20210301.0,1584922308,1584922308
0,0,0,0,1,1.0,0.0,1856,0,0,1,1856,14.4321,73.50527,12.33492,0.07887,13.05119,12.92494,12.48108,31.37035,13.74006,12.87058,1429463046537,32.10721,26.07573,134.0041,12.274,852720,58.68461,13.44079,1.79223,1920,1080,20061124.0,20150405.0,1571216247,1571216247
0,0,1,0,0,0.0,1.0,1856,0,1,1,1856,16.11931,47.03208,17.76078,0.71736,15.31295,15.22577,15.99831,39.87882,8.5215,11.36102,3493658574608,20.56978,44.45983,213.78137,14.48779,1027192,63.31333,13.41361,6.82707,1280,768,20061124.0,20150405.0,1612567841,1612567841
0,0,0,0,1,0.0,1.0,1856,0,1,0,1856,16.83748,53.33434,14.82498,0.01424,12.2938,9.81999,13.89973,43.32768,14.96701,15.40053,8602965424055,33.87846,38.67634,127.67243,10.55262,1099329,51.74697,13.25336,9.40875,0,0,20061124.0,20150405.0,1583437793,1583437793
0,0,1,0,0,1.0,0.0,1856,0,1,1,1856,12.27985,60.66224,16.48582,0.35749,15.42916,16.87851,11.97277,40.73259,8.53701,12.43651,2317354056248,28.69984,36.38519,80.59383,13.79172,162978,54.45939,14.2975,3.68986,1280,1080,20061124.0,20150405.0,1603337730,1603337730
0,0,0,1,0,1.0,0.0,1856,0,1,1,1856,14.59928,51.4076,14.49388,0.09826,11.43265,12.56252,14.14889,40.25899,12.97337,13.15198,220926994935,63.74985,33.86619,211.34953,12.49663,251434,72.43037,11.98436,1.44208,1920,1080,20061124.0,20150405.0,1667901275,1667901275
0,0,0,1,0,1.0,0.0,1856,0,0,1,1856,14.81661,63.93293,16.30114,0.13861,14.65963,11.72591,15.11483,55.63406,14.10025,13.31184,2316781286679,47.98577,47.9319,155.04668,12.84367,311923,58.00648,13.81909,9.39589,800,768,20061124.0,20150405.0,1599942327,1599942327
0,0,0,0,1,1.0,0.0,2849,0,1,1,1856,14.4321,73.50527,12.33492,0.07887,13.05119,12.92494,12.48108,31.37035,13.74006,12.87058,1429463046537,32.10721,26.07573,134.0041,12.274,852720,58.68461,13.44079,1.79223,1920,1080,19321214.0,20201210.0,1571216247,1571216247
0,0,1,0,0,1.0,0.0,2849,0,1,1,1856,16.11931,47.03208,17.76078,0.71736,15.31295,15.22577,15.99831,39.87882,8.5215,11.36102,3493658574608,20.56978,44.45983,213.78137,14.48779,1027192,63.31333,13.41361,6.82707,1280,768,19321214.0,20201210.0,1612567841,1612567841
0,0,0,0,1,1.0,0.0,2849,0,1,0,1856,16.83748,53.33434,14.82498,0.01424,12.2938,9.81999,13.89973,43.32768,14.96701,15.40053,8602965424055,33.87846,38.67634,127.67243,10.55262,1099329,51.74697,13.25336,9.40875,0,0,19321214.0,20201210.0,1583437793,1583437793
0,0,1,0,0,0.0,1.0,2849,0,0,1,1856,12.27985,60.66224,16.48582,0.35749,15.42916,16.87851,11.97277,40.73259,8.53701,12.43651,2317354056248,28.69984,36.38519,80.59383,13.79172,162978,54.45939,14.2975,3.68986,1280,1080,19321214.0,20201210.0,1603337730,1603337730
0,0,0,1,0,0.0,1.0,2849,0,1,0,1856,14.59928,51.4076,14.49388,0.09826,11.43265,12.56252,14.14889,40.25899,12.97337,13.15198,220926994935,63.74985,33.86619,211.34953,12.49663,251434,72.43037,11.98436,1.44208,1920,1080,19321214.0,20201210.0,1667901275,1667901275
0,0,0,1,0,0.0,1.0,2849,0,0,1,1856,14.81661,63.93293,16.30114,0.13861,14.65963,11.72591,15.11483,55.63406,14.10025,13.31184,2316781286679,47.98577,47.9319,155.04668,12.84367,311923,58.00648,13.81909,9.39589,800,768,19321214.0,20201210.0,1599942327,1599942327
0,0,0,0,1,1.0,0.0,174,0,0,1,174,15.52259,63.96123,15.34739,0.02704,11.57153,10.671,15.6703,66.80808,15.80551,13.98439,8695537801934,42.79226,24.885,213.0617,11.18203,1222322,62.32229,13.23691,4.05607,800,1080,19220531.0,20170714.0,1564363672,1564363672
0,0,1,0,0,1.0,0.0,174,0,1,0,174,14.26373,45.47635,14.20802,0.20873,15.57792,11.51933,14.42462,51.45247,15.63643,13.28673,8288862184300,47.52739,62.90806,253.86006,13.25204,1424874,38.54467,15.70554,1.94632,800,600,19220531.0,20170714.0,1659838463,1659838463
0,0,1,0,0,1.0,0.0,174,0,1,1,174,13.96979,44.69688,16.98054,0.06597,15.00839,12.44713,16.93842,31.38448,16.3328,11.15501,4204307490625,37.22166,60.73984,140.14428,12.09776,1005765,38.54331,14.77835,0.36499,1280,1080,19220531.0,20170714.0,1668201519,1668201519
0,0,0,1,0,1.0,0.0,174,0,0,1,174,16.35377,46.59476,13.54722,0.00129,15.33813,9.49358,14.66684,44.63306,20.95486,13.20775,4671657391863,48.45313,57.75333,222.05103,8.09138,1103223,52.12131,13.19624,0.78058,1280,768,19220531.0,20170714.0,1677461549,1677461549
0,0,0,0,1,1.0,0.0,174,1,0,0,174,16.27517,27.76463,18.95613,0.68995,14.17136,13.7501,14.45548,50.17141,6.85621,12.7346,3423074606683,65.1268,60.99481,91.11747,14.44907,759617,57.03498,12.32616,5.901,1920,768,19220531.0,20170714.0,1645448818,1645448818
0,0,0,1,0,1.0,0.0,174,0,1,0,174,14.76028,53.01933,12.53704,0.07188,12.71007,10.82494,14.49907,50.74509,16.82685,14.47049,2684621038789,53.5795,51.80161,181.99221,12.18829,1042731,22.48515,13.67515,0.83292,1280,1024,19220531.0,20170714.0,1594313188,1594313188
0,0,0,1,0,1.0,0.0,174,0,1,0,174,16.74273,44.77615,9.98954,0.06973,10.77637,11.06736,14.68033,32.07174,16.04486,13.6668,7771370392967,45.71876,23.51991,79.00252,12.15851,793269,60.81804,13.15229,1.1963,800,600,19220531.0,20170714.0,1552664616,1552664616
0,0,1,0,0,1.0,0.0,3375,0,1,0,1408,13.276,58.04163,14.83981,0.05939,10.87388,12.26395,15.08405,29.41888,15.27097,13.98468,1033541420609,43.55323,48.8824,120.74246,11.9947,1384305,25.95742,12.63685,4.6939,1280,800,19110605.0,20170215.0,1606338773,1606338773
0,0,0,1,0,1.0,0.0,3375,0,1,0,1408,10.90339,75.43751,14.6008,0.85225,16.52998,16.0322,13.40198,34.06011,12.78924,13.36713,1699069245263,46.85823,33.27514,140.61966,14.6604,1393100,75.62371,12.76402,0.29268,1024,800,19110605.0,20170215.0,1625224613,1625224613
0,0,0,0,1,1.0,0.0,3375,0,0,1,1408,16.29329,60.81349,14.85841,0.01399,14.91177,10.1489,14.14772,68.43872,16.52429,12.35384,7549594646643,61.1002,40.457,122.2512,10.53626,59223,59.9462,12.78752,2.83424,1280,600,19110605.0,20170215.0,1543702776,1543702776
0,0,0,1,0,1.0,0.0,3375,0,0,1,1408,14.99258,69.1141,17.43048,0.21411,14.40661,12.1746,15.18506,41.09152,12.30129,12.01327,2501669174715,51.7624,48.90793,117.32781,13.2783,1274230,65.94851,13.82011,2.08915,800,800,19110605.0,20170215.0,1575042572,1575042572
0,0,0,0,1,0.0,1.0,712,0,0,1,712,17.27758,50.24241,12.14585,0.16397,10.21305,11.06855,15.75603,26.1761,13.94649,12.0048,4319673247251,53.33846,48.61718,152.77339,13.01304,897328,57.79614,12.98185,1.40951,1366,600,19800719.0,20170614.0,1683597219,1683597219
0,0,0,0,1,1.0,0.0,712,0,1,0,712,11.77333,59.6646,11.26035,0.00554,13.18347,9.48701,14.66496,54.26357,24.47582,12.3779,1519663236835,57.17731,67.1632,178.77601,9.49229,1314333,59.83138,12.48232,1.23025,1280,768,19800719.0,20170614.0,1637277445,1637277445
0,1,0,0,0,1.0,0.0,712,0,0,1,712,14.48831,48.62371,15.39275,0.16098,11.72973,13.54011,16.07907,31.58792,13.0613,12.82325,8541443027329,52.10502,30.71328,96.42973,12.99217,147885,54.08417,13.77163,2.38387,1366,768,19800719.0,20170614.0,1618469037,1618469037
0,0,1,0,0,1.0,0.0,712,0,1,0,712,15.62027,52.96289,15.08426,0.68187,15.32009,12.9681,13.68025,51.26017,10.65887,14.52188,6306327360600,60.25062,62.75893,43.41206,14.43725,294552,53.15795,14.09692,1.78347,1280,1024,19800719.0,20170614.0,1616030106,1616030106
0,0,0,0,1,1.0,0.0,3159,0,1,1,712,17.27758,50.24241,12.14585,0.16397,10.21305,11.06855,15.75603,26.1761,13.94649,12.0048,4319673247251,53.33846,48.61718,152.77339,13.01304,897328,57.79614,12.98185,1.40951,1366,600,19520828.0,20211204.0,1683597219,1683597219
0,0,0,0,1,1.0,0.0,3159,0,0,1,712,11.77333,59.6646,11.26035,0.00554,13.18347,9.48701,14.66496,54.26357,24.47582,12.3779,1519663236835,57.17731,67.1632,178.77601,9.49229,1314333,59.83138,12.48232,1.23025,1280,768,19520828.0,20211204.0,1637277445,1637277445
0,1,0,0,0,1.0,0.0,3159,0,0,1,712,14.48831,48.62371,15.39275,0.16098,11.72973,13.54011,16.07907,31.58792,13.0613,12.82325,8541443027329,52.10502,30.71328,96.42973,12.99217,147885,54.08417,13.77163,2.38387,1366,768,19520828.0,20211204.0,1618469037,1618469037
0,0,1,0,0,1.0,0.0,3159,0,1,0,712,15.62027,52.96289,15.08426,0.68187,15.32009,12.9681,13.68025,51.26017,10.65887,14.52188,6306327360600,60.25062,62.75893,43.41206,14.43725,294552,53.15795,14.09692,1.78347,1280,1024,19520828.0,20211204.0,1616030106,1616030106
0,0,1,0,0,1.0,0.0,2321,0,1,0,2321,17.01921,54.95557,15.59206,0.00636,13.97405,10.10297,17.17603,53.68554,18.55512,12.83551,1554778828162,62.99444,74.6769,94.78974,9.72812,356501,60.60423,14.37127,2.799,1366,768,19711213.0,20150425.0,1542988716,1542988716
0,0,0,0,1,1.0,0.0,2321,0,0,1,2321,16.12335,63.54947,15.34516,0.0171,11.75475,10.15607,14.64184,46.62272,15.22104,13.44682,3777801984903,11.17324,36.98283,194.55875,10.7579,792058,39.33791,13.63453,1.37138,800,1024,19711213.0,20150425.0,1615005049,1615005049
0,1,0,0,0,1.0,0.0,2321,1,0,0,2321,15.56759,38.27594,12.33738,0.41997,13.16789,9.14699,11.87589,67.1062,13.70002,12.14885,2222645737525,55.58137,46.40759,191.0432,13.95171,357183,55.54945,14.68493,3.41974,1920,1024,19711213.0,20150425.0,1634888700,1634888700
0,1,0,0,0,1.0,0.0,2321,0,1,0,2321,14.72,38.3082,18.40333,0.27879,13.84164,10.19925,14.3648,70.24823,12.21645,13.0323,5980519124181,61.37483,66.54675,100.89136,13.54302,162712,49.71374,14.39586,1.43691,1366,768,19711213.0,20150425.0,1559821902,1559821902
0,0,1,0,0,0.0,1.0,3028,0,0,1,2321,17.01921,54.95557,15.59206,0.00636,13.97405,10.10297,17.17603,53.68554,18.55512,12.83551,1554778828162,62.99444,74.6769,94.78974,9.72812,356501,60.60423,14.37127,2.799,1366,768,20090605.0,20190622.0,1542988716,1542988716
0,0,0,0,1,0.0,1.0,3028,0,0,1,2321,16.12335,63.54947,15.34516,0.0171,11.75475,10.15607,14.64184,46.62272,15.22104,13.44682,3777801984903,11.17324,36.98283,194.55875,10.7579,792058,39.33791,13.63453,1.37138,800,1024,20090605.0,20190622.0,1615005049,1615005049
0,1,0,0,0,0.0,1.0,3028,0,0,1,2321,15.56759,38.27594,12.33738,0.41997,13.16789,9.14699,11.87589,67.1062,13.70002,12.14885,2222645737525,55.58137,46.40759,191.0432,13.95171,357183,55.54945,14.68493,3.41974,1920,1024,20090605.0,20190622.0,1634888700,1634888700
0,1,0,0,0,0.0,1.0,3028,0,0,1,2321,14.72,38.3082,18.40333,0.27879,13.84164,10.19925,14.3648,70.24823,12.21645,13.0323,5980519124181,61.37483,66.54675,100.89136,13.54302,162712,49.71374,14.39586,1.43691,1366,768,20090605.0,20190622.0,1559821902,1559821902
0,0,1,0,0,0.0,1.0,3194,0,1,1,2321,17.01921,54.95557,15.59206,0.00636,13.97405,10.10297,17.17603,53.68554,18.55512,12.83551,1554778828162,62.99444,74.6769,94.78974,9.72812,356501,60.60423,14.37127,2.799,1366,768,19131109.0,20150103.0,1542988716,1542988716
0,0,0,0,1,0.0,1.0,3194,0,0,1,2321,16.12335,63.54947,15.34516,0.0171,11.75475,10.15607,14.64184,46.62272,15.22104,13.44682,3777801984903,11.17324,36.98283,194.55875,10.7579,792058,39.33791,13.63453,1.37138,800,1024,19131109.0,20150103.0,1615005049,1615005049
0,1,0,0,0,0.0,1.0,3194,0,1,1,2321,15.56759,38.27594,12.33738,0.41997,13.16789,9.14699,11.87589,67.1062,13.70002,12.14885,2222645737525,55.58137,46.40759,191.0432,13.95171,357183,55.54945,14.68493,3.41974,1920,1024,19131109.0,20150103.0,1634888700,1634888700
0,1,0,0,0,0.0,1.0,3194,0,1,1,2321,14.72,38.3082,18.40333,0.27879,13.84164,10.19925,14.3648,70.24823,12.21645,13.0323,5980519124181,61.37483,66.54675,100.89136,13.54302,162712,49.71374,14.39586,1.43691,1366,768,19131109.0,20150103.0,1559821902,1559821902
0,0,1,0,0,0.0,1.0,1493,0,1,1,1493,11.96475,56.9246,15.84899,1.16493,14.56472,15.09142,11.56611,50.76186,8.87135,12.18393,2356845342781,34.85815,53.20023,181.51502,14.97297,1301776,45.5637,12.12418,1.12963,1280,768,19750910.0,20140513.0,1620197663,1620197663
0,0,0,0,1,1.0,0.0,1493,1,0,0,1493,12.7637,41.94855,15.27636,1.16842,15.92157,13.56973,10.82605,43.6903,9.70345,13.07246,4575922720122,17.58171,42.26235,189.42475,14.9757,1441253,19.29392,13.46211,4.05363,1920,1080,19750910.0,20140513.0,1549485982,1549485982
0,0,0,0,1,1.0,0.0,1493,0,1,0,1493,13.38889,58.73483,15.56067,0.67994,16.46222,14.15746,12.21333,72.52613,10.48495,13.23272,2165689183272,51.52271,64.88324,198.34039,14.43379,847041,33.15115,12.0686,1.20984,1024,1080,19750910.0,20140513.0,1592974973,1592974973
0,0,0,1,0,1.0,0.0,1493,0,0,1,1493,15.2797,41.44445,17.17997,0.02701,19.31542,14.68811,12.27691,57.41348,11.54368,13.39724,3977351608865,46.59801,49.15913,127.27015,11.20673,936449,69.38516,12.03401,1.0195,0,0,19750910.0,20140513.0,1643070152,1643070152
0,0,1,0,0,0.0,1.0,2647,0,0,1,1493,11.96475,56.9246,15.84899,1.16493,14.56472,15.09142,11.56611,50.76186,8.87135,12.18393,2356845342781,34.85815,53.20023,181.51502,14.97297,1301776,45.5637,12.12418,1.12963,1280,768,19751114.0,20170801.0,1620197663,1620197663
0,0,0,0,1,0.0,1.0,2647,0,0,1,1493,12.7637,41.94855,15.27636,1.16842,15.92157,13.56973,10.82605,43.6903,9.70345,13.07246,4575922720122,17.58171,42.26235,189.42475,14.9757,1441253,19.29392,13.46211,4.05363,1920,1080,19751114.0,20170801.0,1549485982,1549485982
0,0,0,0,1,0.0,1.0,2647,0,0,1,1493,13.38889,58.73483,15.56067,0.67994,16.46222,14.15746,12.21333,72.52613,10.48495,13.23272,2165689183272,51.52271,64.88324,198.34039,14.43379,847041,33.15115,12.0686,1.20984,1024,1080,19751114.0,20170801.0,1592974973,1592974973
0,0,0,1,0,0.0,1.0,2647,0,0,1,1493,15.2797,41.44445,17.17997,0.02701,19.31542,14.68811,12.27691,57.41348,11.54368,13.39724,3977351608865,46.59801,49.15913,127.27015,11.20673,936449,69.38516,12.03401,1.0195,0,0,19751114.0,20170801.0,1643070152,1643070152
0,0,1,0,0,0.0,1.0,3325,0,1,0,1493,11.96475,56.9246,15.84899,1.16493,14.56472,15.09142,11.56611,50.76186,8.87135,12.18393,2356845342781,34.85815,53.20023,181.51502,14.97297,1301776,45.5637,12.12418,1.12963,1280,768,20220115.0,20170204.0,1620197663,1620197663
0,0,0,0,1,0.0,1.0,3325,0,1,1,1493,12.7637,41.94855,15.27636,1.16842,15.92157,13.56973,10.82605,43.6903,9.70345,13.07246,4575922720122,17.58171,42.26235,189.42475,14.9757,1441253,19.29392,13.46211,4.05363,1920,1080,20220115.0,20170204.0,1549485982,1549485982
0,0,0,0,1,1.0,0.0,3325,0,0,1,1493,13.38889,58.73483,15.56067,0.67994,16.46222,14.15746,12.21333,72.52613,10.48495,13.23272,2165689183272,51.52271,64.88324,198.34039,14.43379,847041,33.15115,12.0686,1.20984,1024,1080,20220115.0,20170204.0,1592974973,1592974973
0,0,0,1,0,0.0,1.0,3325,1,0,0,1493,15.2797,41.44445,17.17997,0.02701,19.31542,14.68811,12.27691,57.41348,11.54368,13.39724,3977351608865,46.59801,49.15913,127.27015,11.20673,936449,69.38516,12.03401,1.0195,0,0,20220115.0,20170204.0,1643070152,1643070152
0,1,0,0,0,1.0,0.0,1947,0,1,1,1947,15.37409,49.8992,16.18539,0.01654,12.9606,11.49036,17.4921,71.98329,17.3859,13.28384,5079583753394,42.32311,35.41309,150.62999733660132,10.71719,24940,35.38443,14.47017,1.4116,1366,1024,19490121.0,20220529.0,1603813532,1603813532
0,0,0,0,1,1.0,0.0,1947,1,0,0,1947,17.81075,49.53231,14.33546,0.00847,12.25079,8.28624,13.89031,58.91391,16.1729,14.42749,439640848138,45.95349,43.14368,98.03409,10.03167,1241544,42.55775,12.07781,0.563,1366,1080,19490121.0,20220529.0,1680389094,1680389094
0,0,0,0,1,1.0,0.0,1947,0,1,1,1947,15.92988,61.75569,16.79551,0.00275,13.28214,9.60804,19.08021,33.65135,21.28032,14.50536,9511601538393,31.80166,18.68261,131.82067,8.96024,1206588,47.11562,14.756,1.85771,1366,768,19490121.0,20220529.0,1684763681,1684763681
0,1,0,0,0,1.0,0.0,2796,1,0,0,1947,15.37409,49.8992,16.18539,0.01654,12.9606,11.49036,17.4921,71.98329,17.3859,13.28384,5079583753394,42.32311,35.41309,150.62999733660132,10.71719,24940,35.38443,14.47017,1.4116,1366,1024,19191230.0,20200305.0,1603813532,1603813532
0,0,0,0,1,1.0,0.0,2796,0,1,0,1947,17.81075,49.53231,14.33546,0.00847,12.25079,8.28624,13.89031,58.91391,16.1729,14.42749,439640848138,45.95349,43.14368,98.03409,10.03167,1241544,42.55775,12.07781,0.563,1366,1080,19191230.0,20200305.0,1680389094,1680389094
0,0,0,0,1,1.0,0.0,2796,0,0,1,1947,15.92988,61.75569,16.79551,0.00275,13.28214,9.60804,19.08021,33.65135,21.28032,14.50536,9511601538393,31.80166,18.68261,131.82067,8.96024,1206588,47.11562,14.756,1.85771,1366,768,19191230.0,20200305.0,1684763681,1684763681
0,1,0,0,0,1.0,0.0,2952,0,1,0,1947,15.37409,49.8992,16.18539,0.01654,12.9606,11.49036,17.4921,71.98329,17.3859,13.28384,5079583753394,42.32311,35.41309,150.62999733660132,10.71719,24940,35.38443,14.47017,1.4116,1366,1024,19980902.0,20151223.0,1603813532,1603813532
0,0,0,0,1,1.0,0.0,2952,0,0,1,1947,17.81075,49.53231,14.33546,0.00847,12.25079,8.28624,13.89031,58.91391,16.1729,14.42749,439640848138,45.95349,43.14368,98.03409,10.03167,1241544,42.55775,12.07781,0.563,1366,1080,19980902.0,20151223.0,1680389094,1680389094
0,0,0,0,1,1.0,0.0,2952,0,1,1,1947,15.92988,61.75569,16.79551,0.00275,13.28214,9.60804,19.08021,33.65135,21.28032,14.50536,9511601538393,31.80166,18.68261,131.82067,8.96024,1206588,47.11562,14.756,1.85771,1366,768,19980902.0,20151223.0,1684763681,1684763681
0,0,0,1,0,0.0,1.0,766,0,1,0,766,16.15943,36.6307,16.51709,0.02999,14.82558,12.05854,15.23903,41.8194,14.11466,12.73469,8774743328173,44.33339,17.70081,88.64858,11.31025,546112,39.26594,14.95629,2.38779,800,1080,19250729.0,20161124.0,1656584840,1656584840
0,0,0,0,1,0.0,1.0,766,0,1,0,766,15.87779,48.9124,12.34331,0.02711,8.79844,13.03324,16.15576,56.65184,14.95219,12.97917,6265021744027,55.74118,58.0174,142.55874,11.20484,752846,23.42447,13.12478,2.14046,1920,1080,19250729.0,20161124.0,1583816102,1583816102
0,0,0,0,1,0.0,1.0,766,0,1,0,766,16.16429,67.27197,16.59609,0.00401,13.11563,9.99333,16.6547,62.06705,18.3587,12.98691,3335976586911,13.55152,53.12753,256.62162,9.19259,186419,55.5953,15.04997,0.87663,800,600,19250729.0,20161124.0,1543512507,1543512507
0,0,1,0,0,0.0,1.0,2003,0,1,1,2003,17.24355,53.33729,14.732,0.20873,15.99516,13.17011,12.96023,25.61016,10.03864,12.65894,9986033786887,50.25712,63.33303,161.35044,13.25233,775347,51.1526,15.2583,1.40886,1280,800,19161123.0,20200416.0,1678243210,1678243210
0,0,1,0,0,0.0,1.0,2003,0,0,1,2003,16.07502,44.47162,16.35018,0.1577,13.9192,9.40757,11.8806,56.3915,11.40301,15.62676,8944156260197,41.55031,58.61491,247.96204,12.97268,996107,53.65751,13.38549,8.92312,0,0,19161123.0,20200416.0,1662172650,1662172650
0,0,0,1,0,1.0,0.0,2003,0,1,0,2003,14.72772,76.8667,16.22911,0.31826,10.04967,12.67875,16.53925,39.52167,12.00678,12.23343,9581212622057,46.94658,60.49671,171.78935,13.67505,391559,58.64686,13.33712,2.87333,800,1080,19161123.0,20200416.0,1631768327,1631768327
0,0,0,1,0,1.0,0.0,2003,0,0,1,2003,12.3563,60.96494,13.91628,0.66118,10.38222,15.05258,13.53633,42.02106,10.52413,12.95251,8150729711458,41.29084,75.79881,-2.332,14.40602,1066907,49.08977,13.7187,3.5853,1024,1024,19161123.0,20200416.0,1653181012,1653181012
0,0,0,1,0,0.0,1.0,2003,0,1,1,2003,13.55618,57.00275,12.03939,0.02358,13.67939,11.95652,14.16194,45.29477,18.51811,14.71026,2608760564541,71.70554,51.83408,190.98757,11.06555,854220,50.47931,15.17044,0.90101,1280,720,19161123.0,20200416.0,1551087629,1551087629
0,0,0,0,1,0.0,1.0,2003,0,1,1,2003,15.19541,63.46759,11.3271,0.11304,13.65161,11.50107,12.78663,45.39805,15.13405,12.63932,2523996299749,69.93559,55.91235,161.33561,12.64009,453851,20.25977,13.48569,7.53167,1280,1080,19161123.0,20200416.0,1683341907,1683341907
0,0,1,0,0,1.0,0.0,2003,0,1,0,2003,13.84808,41.81164,12.41015,0.02738,13.5259,11.25551,14.95643,61.46299,19.09153,13.24303,1735192442213,76.5127,47.62177,144.38409,11.21361,1020883,33.69603,14.70014,5.4668,1280,800,19161123.0,20200416.0,1671142694,1671142694
0,0,1,0,0,0.0,1.0,2667,0,1,0,2003,17.24355,53.33729,14.732,0.20873,15.99516,13.17011,12.96023,25.61016,10.03864,12.65894,9986033786887,50.25712,63.33303,161.35044,13.25233,775347,51.1526,15.2583,1.40886,1280,800,19230104.0,20211210.0,1678243210,1678243210
0,0,1,0,0,0.0,1.0,2667,0,1,0,2003,16.07502,44.47162,16.35018,0.1577,13.9192,9.40757,11.8806,56.3915,11.40301,15.62676,8944156260197,41.55031,58.61491,247.96204,12.97268,996107,53.65751,13.38549,8.92312,0,0,19230104.0,20211210.0,1662172650,1662172650
0,0,0,1,0,0.0,1.0,2667,0,1,0,2003,14.72772,76.8667,16.22911,0.31826,10.04967,12.67875,16.53925,39.52167,12.00678,12.23343,9581212622057,46.94658,60.49671,171.78935,13.67505,391559,58.64686,13.33712,2.87333,800,1080,19230104.0,20211210.0,1631768327,1631768327
